1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1200000,715.0890771,0.22
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,215000,715.0890771,0.4
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,39800,715.0890771,0.02
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,35200000,715.0890771,158.34
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1630000,715.0890771,1.44
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,29700000,715.0890771,0.06
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,87000000,715.0890771,0.28
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,164,715.0890771,3.14
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1640000,715.0890771,0
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1300000,715.0890771,11812.8
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,1160000,715.0890771,0.17
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,252000,715.0890771,50.55
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,277000,715.0890771,252.74
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1490000,715.0890771,0.11
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,239000,715.0890771,0.01
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,187000,715.0890771,0.84
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,285000,715.0890771,24.74
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2040000,715.0890771,0.04
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1500000,715.0890771,0.78
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1090000,715.0890771,2357.27
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2490000,715.0890771,1.25
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,6270000,715.0890771,0.08
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,1030000,715.0890771,9.82
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,359000,715.0890771,0.22
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,902000,715.0890771,21.72
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,661000,715.0890771,300.77
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3720,715.0890771,0.01
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,13100,715.0890771,6.22
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,143000,715.0890771,38.83
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,100000000,715.0890771,0.04
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,1460000,715.0890771,3.8
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,100000000,715.0890771,0.65
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,10800000,715.0890771,0.51
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,8220000,715.0890771,0.06
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3190000,715.0890771,135.17
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,40200,715.0890771,0.02
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3680000,715.0890771,0.07
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3090000,715.0890771,56.21
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2290000,715.0890771,0.02
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1030000,715.0890771,0.69
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,18200000,715.0890771,0.05
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,709000,715.0890771,0.15
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,800000,715.0890771,0.19
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,428000,715.0890771,454.9
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2270000,715.0890771,0.09
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,37200,715.0890771,1.35
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,16300000,715.0890771,0.12
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,28300000,715.0890771,21629.89
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,14200,715.0890771,0.75
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,4700,715.0890771,0.82
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,349000,715.0890771,152.19
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,373000,715.0890771,3944
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,30900000,715.0890771,7.27
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,61800,715.0890771,0.01
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3610000,715.0890771,7184.99
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1130000,715.0890771,2.26
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2630000,715.0890771,11.57
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,317000,715.0890771,2.51
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,302000,715.0890771,0.4
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1020000,715.0890771,237.05
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,65100,715.0890771,974.75
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,108000,715.0890771,0.03
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1160000,715.0890771,2.68
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,767000,715.0890771,1.79
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,55600,715.0890771,0.54
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2160000,715.0890771,0.02
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,663000,715.0890771,0.01
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,25200000,715.0890771,1800.77
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,821000,715.0890771,0.05
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,656000,715.0890771,0.53
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,33100,715.0890771,0.88
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,74000000,715.0890771,32.41
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,19100,715.0890771,8.04
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,11400000,715.0890771,0.67
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1440000,715.0890771,0.7
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1430000,715.0890771,0.91
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,456000,715.0890771,10.06
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,5320000,715.0890771,25.15
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1040000,715.0890771,0.52
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,72400000,715.0890771,0.2
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2560000,715.0890771,1.32
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,84500,715.0890771,1708.56
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,168000,715.0890771,1711.89
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,128000,715.0890771,1718.44
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,588000,715.0890771,2912.38
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,39200,715.0890771,228.46
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,8570000,715.0890771,4.64
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,530000,715.0890771,0.22
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,114000,715.0890771,1.13
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,92200,715.0890771,82.79
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,70800,715.0890771,2.91
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1460000,715.0890771,0.32
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,195000,715.0890771,0.27
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,100000000,715.0890771,0.81
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3270000,715.0890771,0.03
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1310000,715.0890771,0.46
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2760000,715.0890771,18823.39
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,126000,715.0890771,478.36
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3340000,715.0890771,0.2
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,335000,715.0890771,2.74
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,88700000,715.0890771,0.26
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2220000,715.0890771,0.02
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,119000,715.0890771,0.04
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,16200,715.0890771,0.12
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,931000,715.0890771,35.97
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,4150000,715.0890771,0.07
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,111000,715.0890771,0.95
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,2650000,715.0890771,4.64
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,4370000,715.0890771,5.9
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,1160000,715.0890771,0.12
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,775000,715.0890771,1700.24
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,16400000,715.0890771,1.13
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1510,715.0890771,5.55
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,260000,715.0890771,874.28
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,670000,715.0890771,0.22
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,34300,715.0890771,147.83
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1170000,715.0890771,1298.86
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,9520,715.0890771,4.03
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2210,715.0890771,9.24
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,25,715.0890771,0.13
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,11200000,715.0890771,1.16
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,147000,715.0890771,2414.44
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,32200,715.0890771,0.03
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2840000,715.0890771,0.07
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,715000,715.0890771,12658.18
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,339000,715.0890771,0.07
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,194000,715.0890771,2.76
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,83300000,715.0890771,7.73
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,34000,715.0890771,0
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,174000,715.0890771,2.22
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,69200,715.0890771,0.05
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,5420000,715.0890771,11.3
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,1310000,715.0890771,0.64
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,340000,715.0890771,0.1
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1560,715.0890771,0.55
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,77100000,715.0890771,0.22
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1100000,715.0890771,2270.12
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,76500,715.0890771,7.25
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,841000,715.0890771,0.28
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,12100,715.0890771,8.54
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,135000,715.0890771,0.81
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,631000,715.0890771,0.49
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1150000,715.0890771,0.08
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,100000000,715.0890771,0.72
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,536000,715.0890771,0.06
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,364000,715.0890771,0.12
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,6310000,715.0890771,19.07
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,195000,715.0890771,0.76
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3290,715.0890771,0.12
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1670,715.0890771,487.74
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,141000,715.0890771,487.74
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,115000,715.0890771,487.74
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1090000,715.0890771,0.23
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,33400,715.0890771,0.04
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1220000,715.0890771,0.12
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,280000,715.0890771,0.76
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,255000,715.0890771,1.11
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,758000,715.0890771,0.3
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2180000,715.0890771,245.25
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,268000,715.0890771,4.09
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,57500,715.0890771,7.94
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,4420000,715.0890771,0.32
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,534000,715.0890771,0.05
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,15400000,715.0890771,0.02
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,529000,715.0890771,4.63
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,27300000,715.0890771,0.03
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,98700000,715.0890771,0.24
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,93300000,715.0890771,0.03
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,215000,715.0890771,11.19
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,193000,715.0890771,0.25
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1340,715.0890771,44.94
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,27500,715.0890771,76.48
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,44600000,715.0890771,1.87
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,1060000,715.0890771,1.04
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,549000,715.0890771,5489.2
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1080000,715.0890771,0.12
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,16700,715.0890771,2.33
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,23000,715.0890771,0.37
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,854000,715.0890771,0.95
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,1050000,715.0890771,7.33
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1280000,715.0890771,0.75
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,52400,715.0890771,0.41
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,49000,715.0890771,0.57
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,2420000,715.0890771,0.09
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,4850000,715.0890771,0.06
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,5580000,715.0890771,0.56
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,10200000,715.0890771,0.85
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,3290000,715.0890771,306.15
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,552000,715.0890771,5728.67
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,168000,715.0890771,406.9
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,124000,715.0890771,0.21
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,325000,715.0890771,1118.56
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,195000,715.0890771,5.49
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,176000,715.0890771,0.13
0,0,0,0,1,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,372000,715.0890771,0.09
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,13200000,715.0890771,7.4
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,168000,715.0890771,0.11
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,49300000,715.0890771,0.35
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,8730000,715.0890771,0.59
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,274000,715.0890771,9.05
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,736000,715.0890771,1.32
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,132000,715.0890771,0.33
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,209,715.0890771,4.24
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,6780,715.0890771,0.6
0,0,0,0,0,0,1,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,33,715.0890771,14.4
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,3390,715.0890771,6.79
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,153000,715.0890771,0.39
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,168000,715.0890771,2.78
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,581000,715.0890771,0.76
0,1,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,559000,715.0890771,0.04
0,0,0,0,0,0,0,0,0,1,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1060000,715.0890771,2.51
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1310000,715.0890771,0.21
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,968000,715.0890771,0.01
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,51700,715.0890771,1722.15
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,125000,715.0890771,0.09
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1670000,715.0890771,0.33
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,4210,715.0890771,0.47
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,79200000,715.0890771,0.15
1,0,0,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,22400000,715.0890771,4.53
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,1720000,715.0890771,0.05
0,0,0,0,0,1,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,18500000,715.0890771,0.57
0,0,0,1,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,15500000,715.0890771,0.05
0,0,1,0,0,0,0,0,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,765000,715.0890771,19.28
0,0,0,0,0,0,0,1,0,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,88400,715.0890771,34.5
0,0,0,0,0,0,0,0,0,0,1,0,6729.663939,5974.34671,6298.578349,5250.444779,354000,715.0890771,862.77
0,0,0,0,0,0,0,0,1,0,0,0,6729.663939,5974.34671,6298.578349,5250.444779,685000,715.0890771,28620.7
0,0,0,0,0,0,0,0,0,0,0,1,6729.663939,5974.34671,6298.578349,5250.444779,94400,715.0890771,0.22
